job_id,company_id,company,location,country,required_skill,experience_level
3693584939,70696,Rural Community Assistance Corporation RCAC,West Sacramento,US,Other,7
3693584938,2203697,Experis,Wood Dale,US,"Management, Manufacturing",2
3693584936,74713745,The Better Being Co.,Kansas City,US,Sales,2
3693584928,766876,TekWissen,Lansing,US,Information Technology,3
3693584923,167379,GumGum,Miami,US,"Sales, Business Development",2
3693584918,997733,Talentfoot Executive Search and Staffing,Greater Chicago Area,US,"Sales, Business Development",4
3693584906,36092044,Equitable,Dallas,US,Other,4
3693584904,11921,Cambridge Health Alliance,Cambridge,US,Health Care Provider,3
3693584903,1066442,Datadog,Washington,US,"Sales, Business Development",4
3693584902,18120202,Rood Dinis LLP,Sacramento,US,"Accounting/Auditing, Finance",7
3693584901,2499560,Incedo Inc.,Dallas,US,Information Technology,5
3693584897,71001459,iAppsData Inc.,Atlanta,US,"Finance, Sales",7
3693584895,34484,Advent Global Solutions,Houston,US,"Engineering, Information Technology",7
3693584884,1376946,Academic Partnerships,Philadelphia,US,"Marketing, Sales",4
3693584874,71496,Vista Equity Partners,San Francisco,US,Information Technology,2
3693584868,74329930,Murray Law Group,Tampa,US,Legal,7
3693584867,3681497,California Department of Toxic Substances Control,Long Beach,US,Information Technology,2
3693584851,3309820,CBS News and Stations,West Sacramento,US,"Production, Art/Creative, Writing/Editing",4
3693584846,54844,Delta Dallas,Dallas,US,"Human Resources, Consulting, Customer Service",3
3693584840,24601924,Divinity Event Productions,Phoenix,US,Other,7
3693584836,3123217,Glocomms,Boston,US,"Information Technology, Finance",7
3693584825,86694680,Ascendion,Tampa,US,"Engineering, Information Technology",4
3693584802,2578499,Stonebrooke Engineering,Greater Minneapolis-St. Paul Area,US,"Engineering, Consulting, Design",4
3693584798,521134,People Tech Group Inc,Seattle,US,"Finance, Sales",7
3693584795,7789,DICKS Sporting Goods,Washington,US,Sales,2
3693584794,7789,DICKS Sporting Goods,Schaumburg,US,Sales,2
3693584793,7789,DICKS Sporting Goods,Grove City,US,Sales,4
3693584786,33619,Sunwest Bank,Sandy,US,"Finance, Sales",4
3693584783,2203697,Experis,St Paul,US,"Project Management, Information Technology",4
3693584777,7789,DICKS Sporting Goods,Torrance,US,Sales,2
3693584776,2073870,Appen,New Jersey,US,"Information Technology, Other, Business Development",7
3693584775,7789,DICKS Sporting Goods,Albuquerque,US,Sales,2
3693584773,7789,DICKS Sporting Goods,Torrance,US,Sales,2
3693584771,7789,DICKS Sporting Goods,Burlington,US,Sales,2
3693584769,1286891,W3Global,Santa Clara,US,Information Technology,2
3693584762,14632005,Intellectt Inc,Irvine,US,Product Management,4
3693584758,5235,LHH,Rochester,US,"Design, Art/Creative, Information Technology",3
3693584754,1286891,W3Global,Hermitage,US,Engineering,4
3693584752,1286891,W3Global,Fenton,US,"Engineering, Information Technology",2
3693584750,2203697,Experis,Irving,US,"Research, Analyst, Information Technology",4
3693584749,22456,Beacon Hill Staffing Group,Cleveland,US,"Business Development, Sales",2
3693584736,14699670,Amtex Systems Inc.,Houston,US,Information Technology,4
3693584729,5000890,The Goodkind Group LLC,Washington,US,Legal,3
3693584721,3848,MITRE,Tampa,US,"Engineering, Information Technology",2
3693584712,5140,Virtusa,Pittsburgh,US,"Engineering, Information Technology",7
3693584708,1109157,Horizon Health Services,Sanborn,US,Other,2
3693584707,667860,PLAE,Canton,US,"Management, Manufacturing",7
3693584706,2560345,TechDigital,Seattle,US,"Research, Analyst, Information Technology",7
3693584701,6646428,TalentZök,Philadelphia,US,Human Resources,4
3693584696,4307,Lincoln Financial Group,Berwyn,US,Customer Service,7
3693584695,74604,HealthCare Support,Goodland,US,Health Care Provider,2
3693584693,74604,HealthCare Support,Appomattox,US,Health Care Provider,2
3693584692,74604,HealthCare Support,Aurora,US,Health Care Provider,4
3693584688,2073870,Appen,Passaic,US,"Information Technology, Other, Business Development",7
3693584686,7795,Petco,Hampton,US,"Sales, Business Development",2
3693584682,9759,Novant Health,Mooresville,US,Information Technology,4
3693584677,6848,Devon Energy,Oklahoma City,US,"Management, Manufacturing",1
3693584676,3743,RSM US LLP,Los Angeles,US,"Accounting/Auditing, Finance",7
3693584674,3743,RSM US LLP,Boston,US,Information Technology,7
3693584673,163025,Chipotle Mexican Grill,Newport Beach,US,Human Resources,7
3693584662,2073870,Appen,North Bergen,US,"Information Technology, Other, Business Development",7
3693584648,7795,Petco,San Diego,US,"Marketing, Public Relations, Writing/Editing",2
3693584634,29215687,Initium Health,Denver,US,Health Care Provider,7
3693584628,2271,Starbucks,Sarasota,US,"Management, Customer Service",7
3693584625,136115,Duluth Trading Company,Hoover,US,"Sales, Business Development",2
3693584624,50511,Stream Realty Partners,Rosemont,US,"Management, Manufacturing",2
3693584621,1668,FedEx Ground,Roanoke,US,"Management, Manufacturing",7
3693584614,4324,Herc Rentals,Caddo Mills,US,"Sales, Business Development",7
3693584610,1668,FedEx Ground,Arlington,US,"Management, Manufacturing",7
3693584609,1668,FedEx Ground,Durham,US,"Management, Manufacturing",7
3693584608,1668,FedEx Ground,Spartanburg,US,"Management, Manufacturing",7
3693584592,7795,Petco,Hampton,US,"Sales, Business Development",4
3693584579,7795,Petco,Williamsburg,US,"Sales, Business Development",2
3693584568,18725117,Smart Guy Solutions LLC,Greater Phoenix Area,US,"Engineering, Information Technology",7
3693584551,7795,Petco,San Diego,US,"Design, Art/Creative, Information Technology",2
3693584542,1792,Stanford University,Stanford,US,"Finance, Sales",4
3693584541,2700167,Capstone Logistics LLC,Abingdon,US,"Management, Manufacturing",2
3693584538,91414637,Elite Sourcing US,Dallas,US,Legal,7
3693584517,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693584514,9286450,UF Health,Gainesville,US,Other,2
3693584513,162750,BNY Mellon,Pittsburgh,US,Information Technology,7
3693584511,28597931,Roessel Joy,Canton,US,Administrative,7
3693584505,134081,Price Chopper SupermarketsMarket 32,Clifton Park,US,"Management, Manufacturing",4
3693584493,165735,Richmond American Homes,Denver,US,"Design, Art/Creative, Information Technology",7
3693584492,165735,Richmond American Homes,Denver,US,"Accounting/Auditing, Finance",7
3693584490,134081,Price Chopper SupermarketsMarket 32,Wilton,US,"Management, Manufacturing",2
3693584481,70379058,No7 Beauty Company,New York City,GB,"Sales, Customer Service, Supply Chain",4
3693584474,787339,Employment Development Department,Sacramento County,US,"Accounting/Auditing, Finance",4
3693584472,48835,Exact Sciences,Madison,US,"Business Development, Sales",4
3693584470,48835,Exact Sciences,Redwood City,US,"Business Development, Sales",4
3693584462,4220,Ohio Department of Development,Columbus,US,Information Technology,4
3693584455,256744,SiriusXM,Atlanta,US,"Project Management, Information Technology",4
3693584453,2276,Genentech,South San Francisco,US,"Science, Information Technology",4
3693584452,30498,Claires,Tooele,US,"Marketing, Sales",2
3693584451,30498,Claires,Rock Hill,US,"Sales, Business Development",2
3693584449,30498,Claires,Grandville,US,"Sales, Business Development",2
3693584448,30498,Claires,Denver,US,"Management, Manufacturing",4
3693584445,30498,Claires,White Plains,US,"Management, Manufacturing",4
3693584438,683310,Gerber Collision Glass,Grand Rapids,US,Other,2
3693584435,18162919,Kasmo,Wyoming,US,"Engineering, Information Technology",7
3693584429,683310,Gerber Collision Glass,Ames,US,"Engineering, Information Technology",2
3693584360,89989306,Saks Fifth Avenue Stores SFA,Bal Harbour,US,Other,4
3693583990,54276584,Ropers Majeski PC,Los Angeles,US,Legal,7
3693583989,31649,Shoe Carnival Inc.,Fort Mill,US,Strategy/Planning,3
3693583988,70696,Rural Community Assistance Corporation RCAC,Las Vegas,US,Other,7
3693583986,70696,Rural Community Assistance Corporation RCAC,Denver,US,Other,7
3693583982,598164,WiCell,Madison,US,"Marketing, Sales, Public Relations",4
3693583981,70696,Rural Community Assistance Corporation RCAC,West Sacramento,US,Other,7
3693583980,233054,Computech Corporation,Bloomington,US,Quality Assurance,7
3693583975,70696,Rural Community Assistance Corporation RCAC,Las Vegas,US,Consulting,7
3693583972,2843538,Redbock an NES Fircroft company,Mounds View,US,"Consulting, Engineering, Quality Assurance",2
3693583963,16183163,recruitAbility,Texas,US,Engineering,2
3693583950,5785700,Bonterra Organic Estates,Hopland,US,Production,4
3693583948,67539665,UKG,Atlanta,0,"Product Management, Marketing",7
3693583943,6617371,Tran Singh LLP,Houston,US,Administrative,7
3693583923,3681497,California Department of Toxic Substances Control,Glendale,US,Information Technology,2
3693583898,2578499,Stonebrooke Engineering,Greater Minneapolis-St. Paul Area,US,"Design, Engineering, Management",5
3693583896,102046,Hudson Valley Credit Union,Fishkill,US,"Finance, Sales",2
3693583893,81600,Easterseals Southern California,Redlands,US,Health Care Provider,4
3693583872,21835,CoreLogic,Irvine,US,"Finance, Accounting/Auditing, Strategy/Planning",5
3693583871,106383,Saicon,King of Prussia,US,"Information Technology, Customer Service",4
3693583853,9759,Novant Health,Charlotte,US,Health Care Provider,2
3693583847,492566,CSafe,Cincinnati,US,"Engineering, Information Technology",7
3693583842,2073870,Appen,Suffolk City County,US,"Information Technology, Other, Business Development",7
3693583839,76749026,Public Lands,Cranberry Township,US,Sales,2
3693583836,1286891,W3Global,Topeka,US,Engineering,4
3693583835,2073870,Appen,Hudson County,US,"Information Technology, Other, Business Development",7
3693583832,1286891,W3Global,Wallingford,US,Research,2
3693583831,7795,Petco,San Diego,US,"Product Management, Marketing",4
3693583829,1286891,W3Global,Springfield,US,Engineering,4
3693583824,62219,Berkshire Hathaway Homestate Companies Workers Compensation Division,San Francisco,US,"Engineering, Information Technology",4
3693583811,3046921,UCanTrade Inc.,Ferndale,US,Other,7
3693583802,366025,Metropolitan Transportation Authority,New York,US,Information Technology,2
3693583801,366025,Metropolitan Transportation Authority,New York,US,"Engineering, Information Technology",5
3693583790,8359,The Guitar Center Company,Louisville,US,"Engineering, Information Technology",2
3693583786,54844,Delta Dallas,Dallas,US,"Human Resources, Management",5
3693583782,2073870,Appen,Union County,US,"Information Technology, Other, Business Development",7
3693583771,11727,Oceaneering,Houston,US,Quality Assurance,2
3693583770,17876829,Nitto Avecia Pharma Services,Irvine,US,Human Resources,4
3693583745,5843,Johns Manville,Hillsboro,US,"Management, Manufacturing",4
3693583742,3743,RSM US LLP,Washington,US,"Accounting/Auditing, Finance",7
3693583739,10007,Teledyne LeCroy,Chestnut Ridge,US,Other,3
3693583737,6848,Devon Energy,Gillette,US,Administrative,2
3693583735,3743,RSM US LLP,San Francisco,US,Information Technology,7
3693583733,3743,RSM US LLP,Houston,US,"Accounting/Auditing, Finance",7
3693583732,3743,RSM US LLP,Chicago,US,Other,7
3693583730,3743,RSM US LLP,Cincinnati,US,"Accounting/Auditing, Finance",7
3693583706,797901,Dealers Electrical Supply,Houston,US,"Sales, Business Development",7
3693583699,2700167,Capstone Logistics LLC,Baytown,US,"Management, Manufacturing",2
3693583695,53708,Scoular,Fremont,US,"Sales, Business Development",3
3693583694,53708,Scoular,Omaha,US,"Accounting/Auditing, Finance",3
3693583693,7795,Petco,San Diego,US,"Marketing, Sales",4
3693583692,4324,Herc Rentals,Phoenix,US,"Management, Manufacturing",7
3693583691,314350,Qualtrics,Seattle,US,"Engineering, Information Technology",1
3693583686,1668,FedEx Ground,City of Industry,US,"Management, Manufacturing",7
3693583656,2562,Dow,Houston,US,"Finance, Sales",7
3693583655,2562,Dow,Texas City,US,"Finance, Sales",7
3693583647,7795,Petco,Grand Forks,US,"Sales, Business Development",4
3693583633,7795,Petco,Huntsville,US,"Sales, Business Development",4
3693583632,7795,Petco,Fontana,US,Other,2
3693583624,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693583614,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693583606,352558,United Wholesale Mortgage,Pontiac,US,Customer Service,5
3693583576,58213,Conns HomePlus,Florence,US,Other,4
3693583548,134081,Price Chopper SupermarketsMarket 32,Guilderland,US,"Management, Manufacturing",2
3693583538,905785,Celerion,Lincoln,US,Health Care Provider,4
3693583534,2985733,Aditi Consulting,Mountain View,US,"Legal, Supply Chain",4
3693583531,7851,STERIS,Livermore,US,"Sales, Business Development",4
3693583523,256744,SiriusXM,Irving,US,"Project Management, Information Technology",4
3693583522,256744,SiriusXM,Oakland,US,"Project Management, Information Technology",4
3693583521,256744,SiriusXM,Washington,US,"Management, Manufacturing",4
3693583517,30498,Claires,McKinney,US,"Sales, Business Development",2
3693583513,25452,Tenable,Columbia,US,"Sales, Business Development",4
3693583506,683310,Gerber Collision Glass,Escanaba,US,Other,2
3693583403,459969,PURIS,The Woodlands,US,"Finance, Sales",4
3693582998,1207327,Pacific Staffing,Grass Valley,US,"Health Care Provider, Administrative",2
3693582987,733622,Innovid,New York,US,"Product Management, Marketing",4
3693582986,733622,Innovid,New York,US,"Product Management, Marketing",5
3693582985,7789,DICKS Sporting Goods,North Little Rock,US,Sales,4
3693582980,1286891,W3Global,Smyrna,US,"Business Development, Sales",5
3693582968,25017,Simpson StrongTie,Gallatin,US,"Management, Manufacturing",2
3693582966,1286891,W3Global,Corydon,US,Engineering,2
3693582956,3634748,The Steely Group,Cambridge,US,"Science, Research",4
3693582950,1286891,W3Global,Chandler,US,"Business Development, Strategy/Planning",4
3693582948,1254,PlayStation,San Mateo,US,Other,7
3693582943,8359,The Guitar Center Company,Danvers,US,Human Resources,4
3693582938,1286891,W3Global,Salt Lake City,US,"Accounting/Auditing, Finance",4
3693582931,50801,W3R Consulting,Chicago,US,Health Care Provider,7
3693582923,66938931,Charlie Health,Nashville,US,"Finance, Sales",2
3693582922,11229,Vaco,Birmingham,US,"Accounting/Auditing, Finance, Manufacturing",4
3693582916,18751286,Lyles Services Co.,Fresno,US,Accounting/Auditing,4
3693582896,2646,Walmart,North Myrtle Beach,US,Other,2
3693582884,3743,RSM US LLP,Chicago,US,"Management, Manufacturing",7
3693582883,11056,Insight Global,San Clemente,US,"Engineering, Manufacturing",4
3693582882,5666,Dominion Energy,Surry,US,"Engineering, Information Technology",2
3693582849,167700,Smartsheet,Bellevue,US,Management,4
3693582839,1668,FedEx Ground,Livingston,US,"Management, Manufacturing",7
3693582835,94055078,Global Integrity Realty Corp,Los Angeles,US,"Accounting/Auditing, Finance",7
3693582833,4324,Herc Rentals,Dania,US,"Sales, Business Development",7
3693582828,1668,FedEx Ground,Chesterfield,US,"Management, Manufacturing",7
3693582827,1668,FedEx Ground,Santa Maria,US,"Management, Manufacturing",7
3693582826,1668,FedEx Ground,Edison,US,"Management, Manufacturing",7
3693582825,1668,FedEx Ground,Kingsport,US,"Management, Manufacturing",7
3693582784,2646,Walmart,Myrtle Beach,US,"Management, Manufacturing",2
3693582772,4307,Lincoln Financial Group,Phoenix,US,"Finance, Sales",7
3693582754,9286450,UF Health,Gainesville,US,Administrative,2
3693582749,2700167,Capstone Logistics LLC,Portland,US,"Management, Manufacturing",2
3693582737,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693582734,37900,Odyssey Systems,Bedford,US,"Project Management, Information Technology",4
3693582733,37900,Odyssey Systems,Edmond,US,"Engineering, Information Technology",2
3693582717,491205,Big Fish Technology,Alpharetta,US,Information Technology,7
3693582709,9286450,UF Health,Daytona Beach,US,Health Care Provider,2
3693582707,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693582706,9286450,UF Health,Gainesville,US,Health Care Provider,4
3693582705,9286450,UF Health,Gainesville,US,Health Care Provider,4
